,user,churn,predicted_churn
2416,5470,0.0,1
2417,30272,0.0,0
2418,43339,1.0,1
2419,15549,0.0,1
2420,33182,1.0,1
2421,3498,0.0,1
2422,52985,0.0,1
2423,9006,0.0,1
2424,48868,1.0,1
2425,20530,1.0,0
2426,23644,1.0,1
2427,36561,0.0,1
2428,4853,0.0,0
2429,5013,0.0,1
2430,50644,0.0,1
2431,64888,1.0,0
2432,42202,0.0,0
2433,52538,0.0,0
2434,3633,0.0,0
2435,68471,0.0,1
2436,35157,0.0,0
2437,64806,1.0,1
2438,11072,0.0,1
2439,39286,1.0,1
2440,55123,1.0,0
2441,45934,1.0,0
2442,64221,1.0,1
2443,65771,0.0,1
2444,47169,0.0,1
2445,41428,0.0,0
2446,22331,1.0,1
2447,22881,1.0,0
2448,19590,1.0,0
2449,39393,1.0,1
2450,23595,0.0,1
2451,31131,1.0,1
2452,507,1.0,0
2453,786,0.0,1
2454,62787,1.0,1
2455,17218,0.0,1
2456,26050,0.0,1
2457,32098,1.0,0
2458,64626,0.0,1
2459,52266,0.0,0
2460,28562,0.0,0
2461,20442,1.0,1
2462,63169,1.0,1
2463,21778,0.0,0
2464,37156,0.0,1
2465,62659,0.0,0
2466,27916,0.0,1
2467,29004,0.0,0
2468,4754,0.0,1
2469,31575,0.0,1
2470,63572,1.0,0
2471,1842,0.0,1
2472,46040,0.0,1
2473,36777,0.0,0
2474,19910,1.0,1
2475,53054,0.0,1
2476,40449,0.0,0
2477,34778,0.0,1
2478,63123,0.0,1
2479,53681,0.0,0
2480,61292,1.0,1
2481,62319,1.0,0
2482,64607,1.0,0
2483,52707,0.0,0
2484,55910,1.0,0
2485,54993,1.0,1
2486,18367,0.0,1
2487,60476,1.0,1
2488,12407,1.0,0
2489,62942,0.0,0
2490,13229,0.0,1
2491,9026,1.0,0
2492,9056,1.0,1
2493,1513,1.0,0
2494,48880,0.0,0
2495,1020,0.0,0
2496,58391,1.0,1
2497,44537,1.0,1
2498,29370,0.0,1
2499,42660,1.0,1
2500,28045,0.0,0
2501,32796,0.0,0
2502,39284,1.0,1
2503,967,0.0,1
2504,31025,1.0,1
2505,6900,0.0,1
2506,13356,0.0,1
2507,61729,0.0,1
2508,14213,0.0,0
2509,5903,0.0,1
2510,59195,1.0,1
2511,21314,1.0,1
2512,34198,0.0,1
2513,68293,0.0,1
2514,38489,1.0,0
2515,16054,1.0,1
2516,19326,0.0,1
2517,7789,0.0,1
2518,531,1.0,0
2519,35205,0.0,1
2520,7795,0.0,1
2521,17922,0.0,1
2522,68651,1.0,1
2523,54939,0.0,1
2524,527,0.0,1
2525,20206,1.0,1
2526,45533,1.0,1
2527,48339,0.0,1
2528,48180,0.0,1
2529,59576,0.0,1
2530,34898,0.0,0
2531,54796,1.0,0
2532,3832,0.0,0
2533,33241,0.0,1
2534,30383,0.0,0
2535,28666,0.0,1
2536,13331,0.0,1
2537,57688,0.0,0
2538,37446,1.0,1
2539,6525,0.0,0
2540,55700,0.0,0
2541,2239,0.0,0
2542,38944,0.0,1
2543,12906,1.0,1
2544,32318,1.0,1
2545,45877,0.0,0
2546,68124,1.0,0
2547,16955,1.0,1
2548,28611,0.0,0
2549,2064,1.0,0
2550,29455,0.0,1
2551,40101,0.0,1
2552,13377,1.0,1
2553,32901,1.0,1
2554,61841,1.0,1
2555,3999,1.0,1
2556,14730,0.0,0
2557,5257,1.0,1
2558,17655,1.0,1
2559,39029,0.0,0
2560,43952,0.0,0
2561,58762,0.0,0
2562,54965,0.0,1
2563,42501,1.0,1
2564,44300,0.0,1
2565,21202,0.0,1
2566,21675,0.0,1
2567,32818,1.0,0
2568,4968,0.0,0
2569,899,0.0,1
2570,2034,0.0,1
2571,31280,1.0,1
2572,19625,0.0,1
2573,45903,0.0,1
2574,562,0.0,1
2575,45831,1.0,0
2576,69100,1.0,1
2577,64961,0.0,0
2578,26189,0.0,1
2579,51978,0.0,0
2580,17981,0.0,0
2581,5350,1.0,1
2582,31953,0.0,1
2583,57286,1.0,0
2584,25204,0.0,1
2585,48065,1.0,0
2586,66906,0.0,1
2587,58745,1.0,1
2588,61591,0.0,1
2589,18612,1.0,1
2590,5698,1.0,0
2591,39019,1.0,1
2592,53701,0.0,0
2593,51929,1.0,1
2594,59333,1.0,1
2595,67055,0.0,0
2596,63640,1.0,0
2597,26805,0.0,1
2598,1645,0.0,1
2599,9247,1.0,1
2600,17773,0.0,1
2601,51081,0.0,1
2602,19025,0.0,1
2603,35955,0.0,0
2604,49719,0.0,0
2605,55872,1.0,0
2606,26587,1.0,1
2607,6075,0.0,0
2608,51544,0.0,0
2609,22402,0.0,0
2610,12235,1.0,1
2611,16783,0.0,0
2612,44418,0.0,0
2613,3175,1.0,1
2614,13016,0.0,1
2615,63592,1.0,0
2616,56738,1.0,1
2617,17766,0.0,1
2618,46048,1.0,0
2619,38476,1.0,0
2620,26453,0.0,1
2621,530,1.0,1
2622,47884,1.0,0
2623,41451,1.0,1
2624,53765,1.0,0
2625,35938,0.0,1
2626,67296,0.0,1
2627,15353,1.0,0
2628,9754,1.0,1
2629,67499,1.0,1
2630,44170,1.0,0
2631,42066,0.0,1
2632,49417,1.0,0
2633,7209,0.0,0
2634,49071,0.0,1
2635,65083,0.0,1
2636,35055,0.0,1
2637,61411,0.0,1
2638,59899,1.0,1
2639,48340,0.0,0
2640,26778,0.0,0
2641,68111,0.0,1
2642,9853,0.0,1
2643,51232,0.0,1
2644,35016,0.0,0
2645,57523,1.0,1
2646,15940,0.0,1
2647,48166,1.0,1
2648,13690,0.0,0
2649,48418,0.0,1
2650,53012,1.0,1
2651,24579,1.0,0
2652,50332,0.0,1
2653,14758,0.0,1
2654,4354,0.0,0
2655,11672,0.0,1
2656,17090,0.0,1
2657,68341,0.0,1
2658,22858,0.0,0
2659,55448,1.0,0
2660,66505,1.0,0
2661,19352,1.0,0
2662,60598,1.0,1
2663,69053,0.0,0
2664,59288,1.0,0
2665,39425,1.0,1
2666,20975,0.0,1
2667,22174,1.0,1
2668,45300,1.0,1
2669,62141,1.0,1
2670,58254,0.0,0
2671,1885,1.0,1
2672,28524,0.0,1
2673,52731,0.0,1
2674,51563,0.0,1
2675,61488,1.0,0
2676,11718,0.0,1
2677,38597,1.0,0
2678,59167,1.0,0
2679,62863,1.0,1
2680,17762,1.0,0
2681,69185,0.0,0
2682,51602,0.0,0
2683,2511,0.0,1
2684,19693,0.0,0
2685,41192,0.0,1
2686,6585,0.0,1
2687,44001,1.0,1
2688,53838,1.0,1
2689,19366,0.0,1
2690,15016,1.0,0
2691,51857,0.0,1
2692,54258,0.0,1
2693,1458,1.0,1
2694,16107,0.0,0
2695,32512,0.0,0
2696,38230,0.0,1
2697,7203,0.0,1
2698,30722,0.0,1
2699,18228,0.0,0
2700,17623,0.0,1
2701,30585,0.0,1
2702,60388,0.0,0
2703,64916,1.0,1
2704,8161,0.0,0
2705,29896,1.0,0
2706,3416,0.0,1
2707,28248,1.0,0
2708,44059,1.0,0
2709,56081,1.0,1
2710,51107,0.0,1
2711,2315,0.0,1
2712,17705,0.0,0
2713,33464,1.0,1
2714,17808,0.0,1
2715,9790,0.0,1
2716,6982,0.0,1
2717,32271,1.0,0
2718,61401,0.0,1
2719,7669,0.0,0
2720,67798,1.0,1
2721,18990,0.0,1
2722,28068,0.0,0
2723,2534,1.0,1
2724,12589,1.0,1
2725,56700,0.0,1
2726,5002,0.0,1
2727,55673,0.0,0
2728,14909,1.0,1
2729,29789,1.0,0
2730,47337,1.0,1
2731,50428,0.0,1
2732,58180,1.0,1
2733,7491,0.0,0
2734,47908,1.0,0
2735,43383,1.0,1
2736,48601,0.0,0
2737,57176,0.0,1
2738,29410,0.0,1
2739,31770,0.0,0
2740,6830,0.0,1
2741,65253,0.0,1
2742,1931,1.0,0
2743,65793,0.0,0
2744,1624,0.0,0
2745,16836,0.0,1
2746,67319,0.0,0
2747,24640,1.0,1
2748,5358,0.0,1
2749,49942,1.0,0
2750,69537,1.0,0
2751,21498,0.0,0
2752,40372,1.0,1
2753,59566,0.0,1
2754,54390,0.0,1
2755,43117,0.0,1
2756,44292,0.0,0
2757,55934,1.0,1
2758,18319,0.0,1
2759,28679,1.0,0
2760,1830,1.0,0
2761,65026,1.0,1
2762,10821,0.0,0
2763,49762,1.0,1
2764,43459,0.0,1
2765,7071,1.0,1
2766,52042,1.0,0
2767,12789,1.0,1
2768,22378,0.0,1
2769,68784,0.0,0
2770,52245,0.0,0
2771,7714,1.0,1
2772,25849,0.0,1
2773,18247,0.0,0
2774,53943,1.0,1
2775,55288,1.0,1
2776,56943,0.0,1
2777,54721,0.0,0
2778,66426,1.0,1
2779,25765,0.0,1
2780,34611,1.0,1
2781,57528,0.0,1
2782,24421,0.0,1
2783,9368,1.0,0
2784,30589,0.0,1
2785,5641,1.0,0
2786,50653,1.0,1
2787,13704,1.0,1
2788,15944,0.0,0
2789,54995,1.0,1
2790,56799,0.0,1
2791,18267,1.0,1
2792,48070,0.0,1
2793,39411,1.0,1
2794,16803,1.0,1
2795,1678,1.0,1
2796,37673,0.0,0
2797,24534,1.0,0
2798,27961,1.0,1
2799,9040,1.0,0
2800,37931,0.0,1
2801,47959,1.0,0
2802,22952,0.0,1
2803,36577,0.0,0
2804,60481,0.0,0
2805,55358,0.0,1
2806,18955,0.0,0
2807,15457,1.0,1
2808,59911,0.0,0
2809,52080,1.0,1
2810,63417,0.0,1
2811,3149,1.0,0
2812,3350,0.0,1
2813,63788,1.0,1
2814,46856,0.0,1
2815,13487,0.0,0
2816,2396,0.0,0
2817,47245,1.0,0
2818,40566,0.0,1
2819,20872,0.0,1
2820,63590,0.0,0
2821,5634,0.0,0
2822,63131,1.0,0
2823,48069,1.0,1
2824,24704,0.0,1
2825,48370,0.0,0
2826,1380,0.0,0
2827,63091,0.0,1
2828,66405,0.0,0
2829,30728,0.0,1
2830,33935,0.0,1
2831,24490,0.0,0
2832,2941,0.0,0
2833,53927,1.0,1
2834,3089,0.0,0
2835,62244,1.0,1
2836,59133,1.0,0
2837,65329,1.0,1
2838,64968,0.0,1
2839,22563,0.0,0
2840,2551,0.0,0
2841,48726,0.0,0
2842,66478,0.0,1
2843,17074,0.0,0
2844,5638,0.0,1
2845,45149,0.0,0
2846,8106,0.0,1
2847,65466,1.0,1
2848,45355,1.0,1
2849,44025,0.0,0
2850,34545,0.0,1
2851,62447,1.0,1
2852,7024,1.0,1
2853,491,0.0,0
2854,47070,0.0,0
2855,69340,1.0,0
2856,51908,0.0,1
2857,25083,1.0,0
2858,54021,0.0,0
2859,46230,0.0,1
2860,7085,0.0,0
2861,57743,0.0,1
2862,50027,0.0,0
2863,52940,0.0,1
2864,51782,0.0,1
2865,68930,0.0,0
2866,46097,0.0,1
2867,39145,0.0,1
2868,10512,1.0,1
2869,38271,1.0,0
2870,16925,1.0,0
2871,63538,0.0,1
2872,17452,1.0,1
2873,9397,1.0,0
2874,56497,0.0,0
2875,33265,0.0,1
2876,33885,1.0,0
2877,22322,0.0,1
2878,66374,0.0,1
2879,62022,0.0,1
2880,44210,1.0,1
2881,16504,0.0,1
2882,34405,1.0,0
2883,62143,1.0,1
2884,37815,1.0,0
2885,21616,0.0,1
2886,58614,0.0,0
2887,53086,0.0,1
2888,42382,0.0,1
2889,43309,0.0,1
2890,56375,1.0,1
2891,18307,0.0,1
2892,34926,1.0,1
2893,63134,0.0,1
2894,11489,0.0,0
2895,43459,0.0,0
2896,59282,0.0,0
2897,66869,1.0,0
2898,2601,0.0,0
2899,34015,0.0,0
2900,31027,0.0,0
2901,66789,1.0,0
2902,29322,0.0,0
2903,18459,0.0,0
2904,39127,0.0,1
2905,41790,1.0,0
2906,23707,0.0,1
2907,16804,1.0,0
2908,21131,0.0,1
2909,31456,1.0,1
2910,68781,1.0,1
2911,67653,1.0,1
2912,25148,0.0,0
2913,6112,1.0,0
2914,50214,1.0,0
2915,22886,0.0,1
2916,68327,0.0,1
2917,14285,1.0,1
2918,49401,0.0,1
2919,39240,0.0,1
2920,27112,0.0,0
2921,38534,1.0,0
2922,60459,1.0,1
2923,61277,0.0,1
2924,46904,0.0,0
2925,25059,0.0,1
2926,9878,1.0,0
2927,39281,0.0,1
2928,16061,0.0,1
2929,19457,0.0,1
2930,9622,0.0,1
2931,55255,0.0,1
2932,64924,0.0,0
2933,53356,1.0,0
2934,3824,1.0,0
2935,527,0.0,1
2936,24383,0.0,1
2937,37583,0.0,1
2938,60035,1.0,0
2939,8255,0.0,1
2940,59798,1.0,0
2941,17027,0.0,1
2942,12596,0.0,0
2943,49556,0.0,0
2944,30677,0.0,0
2945,49161,0.0,1
2946,48013,0.0,0
2947,41320,1.0,0
2948,24414,0.0,1
2949,32571,1.0,1
2950,12508,0.0,1
2951,15050,1.0,0
2952,11749,0.0,0
2953,69306,1.0,1
2954,3260,0.0,1
2955,65543,0.0,1
2956,7670,0.0,1
2957,13032,0.0,1
2958,16355,1.0,1
2959,18135,1.0,1
2960,58255,0.0,0
2961,64278,1.0,1
2962,4439,0.0,0
2963,48997,0.0,1
2964,60513,0.0,0
2965,46795,0.0,1
2966,49233,0.0,0
2967,67490,0.0,1
2968,24696,0.0,1
2969,51260,1.0,1
2970,12039,0.0,0
2971,3232,0.0,0
2972,32391,1.0,1
2973,27275,1.0,1
2974,46895,0.0,0
2975,69154,0.0,0
2976,56485,0.0,1
2977,34020,1.0,0
2978,9366,0.0,1
2979,30166,0.0,1
2980,28172,0.0,0
2981,1848,0.0,1
2982,3237,1.0,1
2983,34275,1.0,1
2984,28468,0.0,0
2985,30980,0.0,1
2986,34269,0.0,1
2987,19733,0.0,0
2988,52674,0.0,0
2989,28524,0.0,0
2990,29201,0.0,0
2991,30661,1.0,1
2992,31793,0.0,1
2993,60214,0.0,0
2994,38802,1.0,1
2995,64393,1.0,1
2996,64378,1.0,0
2997,43959,1.0,0
2998,44252,1.0,1
2999,41100,0.0,1
3000,50505,1.0,1
3001,41425,0.0,1
3002,58130,0.0,0
3003,43787,0.0,1
3004,37182,0.0,0
3005,5794,1.0,1
3006,65084,1.0,1
3007,15959,0.0,1
3008,45217,1.0,0
3009,13125,0.0,0
3010,4404,0.0,0
3011,47924,1.0,1
3012,7853,0.0,1
3013,56982,1.0,0
3014,5720,1.0,1
3015,848,1.0,0
3016,17909,1.0,1
3017,33771,1.0,0
3018,20595,1.0,0
3019,58420,0.0,0
3020,54506,1.0,0
3021,21518,0.0,1
3022,1195,0.0,1
3023,59290,1.0,1
3024,30835,0.0,1
3025,34509,1.0,0
3026,63503,0.0,1
3027,30978,0.0,0
3028,58420,0.0,1
3029,40655,1.0,1
3030,12028,1.0,1
3031,10272,0.0,1
3032,25331,0.0,0
3033,62578,0.0,0
3034,34695,1.0,1
3035,14324,0.0,0
3036,34978,0.0,1
3037,498,1.0,1
3038,36341,1.0,0
3039,57240,1.0,1
3040,24669,0.0,1
3041,53959,0.0,0
3042,22292,0.0,1
3043,37819,1.0,0
3044,63360,0.0,0
3045,4100,0.0,1
3046,4137,0.0,1
3047,43877,1.0,0
3048,5107,0.0,1
3049,28140,0.0,1
3050,48576,0.0,1
3051,47909,0.0,0
3052,12153,0.0,1
3053,31962,1.0,0
3054,67580,0.0,0
3055,46696,1.0,1
3056,1489,0.0,1
3057,24185,0.0,1
3058,59639,1.0,1
3059,31875,0.0,0
3060,10216,0.0,1
3061,26978,1.0,1
3062,44747,0.0,1
3063,61428,0.0,0
3064,64489,1.0,0
3065,3840,1.0,0
3066,10,0.0,1
3067,29454,0.0,1
3068,25073,0.0,0
3069,64264,0.0,0
3070,50897,0.0,1
3071,54277,0.0,1
3072,46902,1.0,1
3073,13963,1.0,0
3074,41025,0.0,1
3075,56749,0.0,0
3076,42694,1.0,0
3077,4282,1.0,1
3078,45694,1.0,0
3079,42375,1.0,0
3080,68403,0.0,1
3081,56590,1.0,1
3082,59036,1.0,1
3083,32013,0.0,1
3084,20518,1.0,1
3085,47163,0.0,0
3086,48633,0.0,0
3087,6494,1.0,0
3088,23459,1.0,0
3089,54258,0.0,0
3090,67212,1.0,1
3091,62061,0.0,1
3092,34846,0.0,0
3093,1278,0.0,0
3094,23270,1.0,1
3095,23793,0.0,0
3096,22832,1.0,1
3097,11767,0.0,1
3098,40773,0.0,1
3099,3056,0.0,0
3100,37329,1.0,0
3101,26755,1.0,1
3102,16659,0.0,0
3103,3204,0.0,0
3104,39009,1.0,0
3105,66004,1.0,1
3106,53911,0.0,0
3107,11496,1.0,1
3108,65343,1.0,0
3109,41137,1.0,0
3110,51687,0.0,1
3111,1544,0.0,0
3112,46238,0.0,0
3113,30787,0.0,0
3114,32080,0.0,1
3115,56808,1.0,1
3116,61909,1.0,0
3117,58436,1.0,1
3118,31651,0.0,1
3119,31598,0.0,0
3120,12268,0.0,0
3121,6398,1.0,1
3122,30247,0.0,0
3123,23883,0.0,1
3124,13164,0.0,0
3125,57305,0.0,0
3126,19953,1.0,1
3127,9302,1.0,1
3128,34072,0.0,1
3129,63238,1.0,0
3130,10736,0.0,1
3131,44104,1.0,1
3132,62309,1.0,0
3133,39595,0.0,0
3134,41441,0.0,1
3135,49991,0.0,1
3136,36538,0.0,1
3137,51262,1.0,1
3138,60818,1.0,0
3139,43775,0.0,1
3140,64269,0.0,1
3141,5199,0.0,0
3142,68645,0.0,1
3143,28433,0.0,1
3144,31923,0.0,1
3145,33115,1.0,0
3146,52021,1.0,1
3147,53151,1.0,1
3148,10422,1.0,0
3149,61211,0.0,1
3150,36942,0.0,1
3151,32043,1.0,0
3152,26438,1.0,1
3153,46663,0.0,1
3154,71,0.0,0
3155,64389,0.0,0
3156,33118,0.0,1
3157,23001,0.0,1
3158,37754,0.0,1
3159,65266,1.0,0
3160,40375,1.0,0
3161,65841,0.0,0
3162,17030,0.0,1
3163,59419,0.0,0
3164,52223,0.0,0
3165,36630,0.0,0
3166,39451,0.0,1
3167,57985,1.0,0
3168,69585,1.0,1
3169,57838,0.0,0
3170,67274,0.0,1
3171,63244,1.0,1
3172,6152,1.0,1
3173,25258,0.0,1
3174,18277,0.0,0
3175,3346,0.0,1
3176,54345,0.0,0
3177,34119,0.0,1
3178,49313,0.0,1
3179,22490,1.0,0
3180,21420,1.0,0
3181,63618,0.0,1
3182,26036,1.0,0
3183,67262,0.0,0
3184,13283,0.0,1
3185,64244,0.0,0
3186,25535,0.0,1
3187,29675,0.0,1
3188,3522,1.0,1
3189,33638,0.0,0
3190,46758,0.0,0
3191,2041,1.0,1
3192,10676,1.0,1
3193,24236,0.0,0
3194,61393,1.0,1
3195,61895,1.0,1
3196,42183,0.0,1
3197,1182,0.0,1
3198,30199,0.0,1
3199,7380,0.0,1
3200,16304,1.0,0
3201,15935,0.0,1
3202,7394,1.0,0
3203,21119,0.0,1
3204,38114,0.0,0
3205,29537,1.0,1
3206,50513,1.0,1
3207,67465,1.0,1
3208,17322,0.0,1
3209,38400,0.0,0
3210,42271,0.0,0
3211,50981,0.0,1
3212,44542,1.0,1
3213,42087,0.0,1
3214,62381,1.0,1
3215,27978,1.0,0
3216,25215,1.0,1
3217,3194,0.0,0
3218,44213,0.0,1
3219,42427,0.0,1
3220,49871,0.0,1
3221,59170,1.0,1
3222,31788,0.0,1
3223,31760,0.0,1
3224,2815,0.0,0
3225,69299,0.0,0
3226,26045,1.0,0
3227,63876,0.0,0
3228,7581,0.0,1
3229,54030,0.0,1
3230,10983,0.0,1
3231,22687,0.0,1
3232,53396,0.0,1
3233,61165,0.0,0
3234,69154,0.0,1
3235,55526,0.0,1
3236,21464,0.0,1
3237,36043,1.0,1
3238,9802,0.0,1
3239,36171,1.0,1
3240,31308,1.0,1
3241,1621,0.0,1
3242,58996,1.0,1
3243,1911,0.0,0
3244,11624,1.0,1
3245,13821,0.0,0
3246,33001,0.0,0
3247,11741,0.0,1
3248,3229,0.0,0
3249,56350,1.0,0
3250,62875,1.0,1
3251,19513,0.0,1
3252,3135,0.0,1
3253,43683,1.0,1
3254,65645,1.0,1
3255,5223,0.0,1
3256,25575,1.0,1
3257,8859,1.0,1
3258,21864,0.0,0
3259,35895,1.0,1
3260,20793,1.0,1
3261,58077,0.0,1
3262,21629,1.0,0
3263,64502,0.0,0
3264,67970,1.0,1
3265,48952,0.0,1
3266,14368,0.0,1
3267,34546,0.0,1
3268,12273,1.0,1
3269,41720,1.0,0
3270,42560,0.0,0
3271,16534,1.0,0
3272,58707,1.0,0
3273,52996,1.0,0
3274,26183,0.0,1
3275,48071,0.0,0
3276,68572,1.0,0
3277,36147,1.0,0
3278,56809,1.0,0
3279,36258,0.0,1
3280,42189,0.0,0
3281,42972,0.0,1
3282,13881,0.0,0
3283,4048,1.0,1
3284,21696,1.0,1
3285,137,1.0,1
3286,46059,0.0,0
3287,40947,0.0,1
3288,25140,1.0,0
3289,66868,1.0,1
3290,6600,1.0,1
3291,40182,0.0,1
3292,33205,1.0,0
3293,13498,1.0,1
3294,57966,1.0,1
3295,62246,0.0,1
3296,37810,0.0,1
3297,38898,0.0,0
3298,18328,0.0,1
3299,51779,1.0,1
3300,112,0.0,0
3301,21183,1.0,0
3302,2752,0.0,1
3303,57109,0.0,0
3304,5343,1.0,0
3305,62975,0.0,1
3306,39568,1.0,1
3307,11990,1.0,0
3308,18286,0.0,0
3309,23360,1.0,1
3310,45190,0.0,0
3311,4791,1.0,1
3312,3483,1.0,0
3313,50927,0.0,0
3314,64002,0.0,0
3315,59267,0.0,0
3316,44632,1.0,0
3317,51352,0.0,1
3318,33455,0.0,0
3319,42813,1.0,0
3320,31148,1.0,1
3321,40587,1.0,1
3322,4253,1.0,1
3323,52205,0.0,0
3324,56080,0.0,1
3325,3248,1.0,1
3326,57877,1.0,1
3327,58612,0.0,1
3328,51608,1.0,0
3329,50419,1.0,1
3330,68801,1.0,1
3331,37874,1.0,1
3332,50530,0.0,1
3333,41717,0.0,0
3334,14201,0.0,0
3335,60122,1.0,1
3336,11814,1.0,1
3337,67824,1.0,0
3338,63394,0.0,0
3339,43057,1.0,1
3340,47961,0.0,0
3341,67342,0.0,1
3342,59266,1.0,1
3343,13769,1.0,0
3344,49929,0.0,0
3345,62070,1.0,0
3346,55068,1.0,1
3347,57943,0.0,0
3348,35597,0.0,1
3349,18702,0.0,1
3350,67675,0.0,1
3351,30899,0.0,1
3352,9441,0.0,0
3353,27309,0.0,1
3354,15579,0.0,1
3355,38889,1.0,0
3356,58181,1.0,0
3357,5700,0.0,1
3358,68880,0.0,1
3359,12661,0.0,1
3360,38679,1.0,0
3361,24786,0.0,1
3362,15918,0.0,0
3363,3334,1.0,0
3364,39865,1.0,0
3365,64616,1.0,1
3366,59732,1.0,1
3367,67045,0.0,0
3368,11374,0.0,0
3369,24779,1.0,0
3370,64719,1.0,1
3371,47585,0.0,0
3372,60001,0.0,1
3373,16666,1.0,1
3374,37182,0.0,1
3375,24296,0.0,1
3376,52534,0.0,1
3377,23831,1.0,0
3378,1674,1.0,0
3379,46146,1.0,1
3380,69639,0.0,1
3381,60152,0.0,1
3382,714,0.0,0
3383,45176,0.0,0
3384,23564,0.0,1
3385,62333,1.0,1
3386,66963,1.0,1
3387,68921,0.0,1
3388,19482,0.0,1
3389,304,0.0,0
3390,15287,0.0,1
3391,40963,1.0,1
3392,40664,0.0,1
3393,34702,0.0,0
3394,1535,1.0,0
3395,43609,1.0,1
3396,14171,1.0,1
3397,12812,1.0,1
3398,4892,0.0,0
3399,58622,0.0,0
3400,50611,1.0,1
3401,5623,1.0,1
3402,67241,1.0,1
3403,11682,0.0,1
3404,19681,0.0,0
3405,8385,1.0,1
3406,62668,0.0,1
3407,17844,1.0,1
3408,60677,1.0,1
3409,59583,0.0,1
3410,65615,1.0,1
3411,41738,1.0,1
3412,54591,1.0,1
3413,59128,0.0,1
3414,54496,0.0,1
3415,52830,1.0,0
3416,26440,0.0,0
3417,59691,0.0,1
3418,27098,1.0,0
3419,48124,0.0,0
3420,54594,1.0,1
3421,57351,1.0,0
3422,62712,0.0,0
3423,34149,1.0,0
3424,42394,0.0,0
3425,65381,0.0,1
3426,66001,1.0,0
3427,30836,0.0,0
3428,23295,0.0,1
3429,60272,0.0,0
3430,33970,0.0,0
3431,31016,0.0,1
3432,14829,0.0,1
3433,35657,0.0,0
3434,680,0.0,0
3435,27234,0.0,0
3436,21076,0.0,0
3437,23720,0.0,1
3438,1040,1.0,1
3439,40457,1.0,0
3440,12170,0.0,1
3441,15383,1.0,1
3442,56906,0.0,1
3443,844,1.0,1
3444,22854,1.0,0
3445,61133,0.0,1
3446,20857,0.0,1
3447,51603,0.0,0
3448,51156,1.0,1
3449,14862,0.0,1
3450,47566,0.0,0
3451,20462,0.0,1
3452,8058,1.0,0
3453,35858,0.0,1
3454,36481,0.0,0
3455,27394,1.0,1
3456,21842,0.0,0
3457,56340,1.0,1
3458,27064,0.0,0
3459,63984,0.0,1
3460,6829,1.0,0
3461,26764,1.0,0
3462,18947,0.0,1
3463,1884,0.0,0
3464,7982,0.0,0
3465,18951,0.0,0
3466,64443,0.0,1
3467,16614,1.0,1
3468,48730,1.0,0
3469,63303,0.0,1
3470,23927,0.0,1
3471,61764,1.0,1
3472,24235,1.0,0
3473,49298,1.0,0
3474,38153,0.0,0
3475,2545,0.0,1
3476,48576,0.0,1
3477,14892,1.0,0
3478,67027,1.0,0
3479,42792,1.0,1
3480,16155,0.0,1
3481,32416,0.0,0
3482,35750,1.0,0
3483,2787,0.0,1
3484,40806,0.0,0
3485,1346,0.0,1
3486,69572,1.0,1
3487,22690,1.0,1
3488,11208,0.0,1
3489,26651,0.0,0
3490,41767,1.0,1
3491,12690,1.0,1
3492,61297,0.0,1
3493,46859,0.0,1
3494,8955,0.0,0
3495,60346,0.0,1
3496,44335,0.0,1
3497,25811,0.0,1
3498,53545,1.0,1
3499,69093,1.0,1
3500,21998,0.0,0
3501,46105,0.0,1
3502,39226,1.0,1
3503,13147,0.0,0
3504,57408,0.0,1
3505,56773,1.0,1
3506,67296,0.0,1
3507,68739,0.0,0
3508,28471,0.0,1
3509,1423,0.0,1
3510,59223,1.0,1
3511,40641,1.0,0
3512,29541,1.0,1
3513,64579,1.0,1
3514,64018,0.0,1
3515,57832,1.0,0
3516,9738,0.0,1
3517,13927,0.0,1
3518,66949,1.0,1
3519,41519,1.0,1
3520,13018,0.0,1
3521,82,0.0,1
3522,61513,0.0,1
3523,3738,0.0,1
3524,61012,1.0,0
3525,32632,0.0,1
3526,13742,1.0,1
3527,21449,0.0,1
3528,13492,0.0,1
3529,26165,1.0,1
3530,2382,1.0,0
3531,60625,0.0,1
3532,45227,1.0,0
3533,58567,1.0,1
3534,22297,0.0,1
3535,37276,0.0,0
3536,35274,0.0,1
3537,43043,0.0,1
3538,60322,1.0,0
3539,2170,0.0,1
3540,39904,1.0,0
3541,1587,1.0,1
3542,23538,0.0,1
3543,4062,0.0,0
3544,29086,1.0,0
3545,50171,0.0,0
3546,45105,1.0,1
3547,25152,0.0,0
3548,65038,1.0,1
3549,35710,1.0,0
3550,68289,1.0,1
3551,66513,0.0,1
3552,3075,0.0,1
3553,61086,1.0,0
3554,67545,1.0,1
3555,11988,0.0,1
3556,24268,1.0,0
3557,29172,1.0,0
3558,5588,0.0,1
3559,5773,1.0,0
3560,11300,1.0,0
3561,26852,0.0,1
3562,63625,1.0,1
3563,8322,0.0,0
3564,53917,0.0,1
3565,53389,0.0,0
3566,41125,1.0,1
3567,49168,1.0,0
3568,12700,0.0,1
3569,25848,0.0,0
3570,64830,1.0,1
3571,8569,1.0,0
3572,11579,1.0,0
3573,61747,0.0,1
3574,66424,1.0,1
3575,32093,0.0,0
3576,49284,0.0,0
3577,20213,0.0,0
3578,33376,0.0,1
3579,2624,1.0,1
3580,58909,0.0,0
3581,22142,0.0,1
3582,46764,0.0,1
